"Trip.ID","Trip.Start.Timestamp","Trip.End.Timestamp","Trip.Seconds","Trip.Miles","Pickup.Census.Tract","Dropoff.Census.Tract","Pickup.Community.Area","Dropoff.Community.Area","Fare","Tip","Additional.Charges","Trip.Total","Shared.Trip.Authorized","Trips.Pooled","Pickup.Centroid.Latitude","Pickup.Centroid.Longitude","Pickup.Centroid.Location","Dropoff.Centroid.Latitude","Dropoff.Centroid.Longitude","Dropoff.Centroid.Location"
"5a5742fede2f949f27be012effef4147ecf945c1","07/11/2019 12:30:00 PM","07/11/2019 01:00:00 PM",1834,4.4,NA,NA,34,8,15,0,2.55,17.55,"false",1,41.8420761168,-87.6339734222,"POINT (-87.6339734222 41.8420761168)",41.899602111,-87.6333080367,"POINT (-87.6333080367 41.899602111)"
"0efa0e2a2a8c4260a0c3dcbc7af75bf17d5f9de0","07/26/2019 07:00:00 PM","07/26/2019 07:15:00 PM",1305,6.7,NA,NA,49,46,12.5,0,2.55,15.05,"false",1,41.7065878819,-87.6233665115,"POINT (-87.6233665115 41.7065878819)",41.7412427285,-87.551428197,"POINT (-87.551428197 41.7412427285)"
"2d6177542987cd8abf0649499c65c50057c5e331","07/28/2019 05:30:00 PM","07/28/2019 05:30:00 PM",226,0.6,17031841100,17031310200,34,31,2.5,0,2.55,5.05,"false",1,41.8510178239,-87.6350918563,"POINT (-87.6350918563 41.8510178239)",41.856309817,-87.644209287,"POINT (-87.644209287 41.856309817)"
"5ffeacbf682765d4c43c1f54be11bc80a18c4cea","07/27/2019 02:00:00 PM","07/27/2019 02:30:00 PM",1482,8.6,17031838100,NA,28,NA,10,0,2.55,12.55,"true",1,41.8786674201,-87.6716536214,"POINT (-87.6716536214 41.8786674201)",NA,NA,""
"616b0edf50baaff3d267404a0f4dee77101b2a85","07/28/2019 01:00:00 PM","07/28/2019 01:30:00 PM",1717,7.3,17031081403,17031160800,8,16,15,0,2.55,17.55,"false",1,41.8909220259,-87.6188683546,"POINT (-87.6188683546 41.8909220259)",41.9502120955,-87.7128142315,"POINT (-87.7128142315 41.9502120955)"
"fec700a5da8077106c70e126482c524357ea6130","07/10/2019 04:45:00 PM","07/10/2019 05:45:00 PM",3708,25.8,17031980000,NA,76,NA,32.5,0,8.98,41.48,"false",1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",NA,NA,""
"ab8a07e758f41e676e4dc0b63f96630759f03f88","07/06/2019 07:45:00 PM","07/06/2019 08:00:00 PM",981,4.3,17031030603,NA,77,NA,2.5,0,2.55,5.05,"true",2,41.9854764991,-87.6583976702,"POINT (-87.6583976702 41.9854764991)",NA,NA,""
"1ed90cf4e6f5f66379b08c5f626d821baa5c7047","07/15/2019 10:00:00 AM","07/15/2019 10:15:00 AM",1265,4.2,17031081500,17031841100,8,34,10,0,0,10,"true",3,41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)",41.8510178239,-87.6350918563,"POINT (-87.6350918563 41.8510178239)"
"9360afa27b015879333db880e7ac80a10c9ee250","07/17/2019 10:00:00 AM","07/17/2019 10:00:00 AM",714,3,17031081403,17031330100,8,33,7.5,3,7.55,18.05,"false",1,41.8909220259,-87.6188683546,"POINT (-87.6188683546 41.8909220259)",41.859349715,-87.6173580061,"POINT (-87.6173580061 41.859349715)"
"164f24792d4d647a729b6815c1896a0fd5ff66bc","07/20/2019 11:00:00 PM","07/20/2019 11:15:00 PM",860,5.1,17031221300,17031160200,22,16,10,2,2.55,14.55,"false",1,41.9211259143,-87.6997544065,"POINT (-87.6997544065 41.9211259143)",41.9587978628,-87.7383939059,"POINT (-87.7383939059 41.9587978628)"
"96c115e1904577beeaf43978637c333e7ca0d141","07/11/2019 04:45:00 PM","07/11/2019 05:15:00 PM",1302,6.9,NA,NA,NA,56,15,0,7.55,22.55,"false",1,NA,NA,"",41.7925923603,-87.7696154528,"POINT (-87.7696154528 41.7925923603)"
"a53918fd07b964c95279585c17f090902c09cc05","07/07/2019 12:15:00 AM","07/07/2019 12:15:00 AM",330,1.3,NA,NA,15,15,5,1,2.55,8.55,"false",1,41.9540276487,-87.7633990316,"POINT (-87.7633990316 41.9540276487)",41.9540276487,-87.7633990316,"POINT (-87.7633990316 41.9540276487)"
"e3db80b9d43cdeff0990ca69ec4286fabab0cc40","07/04/2019 10:30:00 AM","07/04/2019 10:45:00 AM",1424,12.3,17031620300,17031081402,62,8,17.5,0,2.55,20.05,"false",1,41.7895012715,-87.7303971516,"POINT (-87.7303971516 41.7895012715)",41.8919715078,-87.6129454143,"POINT (-87.6129454143 41.8919715078)"
"2a2570d5a5dc1b48094f5c1f966dbd1f669f93a7","07/29/2019 08:00:00 AM","07/29/2019 08:15:00 AM",471,1.4,17031081800,17031080300,8,8,5,0,2.55,7.55,"false",1,41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)",41.9074919303,-87.6357600901,"POINT (-87.6357600901 41.9074919303)"
"940ff54504890a808c41a01f5820e473999162d4","07/03/2019 07:00:00 PM","07/03/2019 07:30:00 PM",2327,11.9,NA,17031241500,NA,24,22.5,0,2.55,25.05,"false",1,NA,NA,"",41.9083786693,-87.6709450752,"POINT (-87.6709450752 41.9083786693)"
"164b382aec0d7e0759fe9ca99de56e649ad0445c","07/07/2019 07:15:00 PM","07/07/2019 07:45:00 PM",2103,16.2,17031071500,NA,7,NA,25,0,2.55,27.55,"false",1,41.9146162864,-87.6317173661,"POINT (-87.6317173661 41.9146162864)",NA,NA,""
"4a0e677c81cbc6be3f7e919a77e190fcb8c1d57a","07/12/2019 03:45:00 AM","07/12/2019 04:00:00 AM",681,3.5,NA,NA,71,69,7.5,0,2.55,10.05,"false",1,41.7442051463,-87.6563059862,"POINT (-87.6563059862 41.7442051463)",41.7632467988,-87.6161341112,"POINT (-87.6161341112 41.7632467988)"
"e2fea29aeb5d699e02f5f18987d8a62ed0b122be","07/14/2019 10:45:00 AM","07/14/2019 11:30:00 AM",2253,18.2,17031980000,17031320100,76,32,27.5,0,7.55,35.05,"false",1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)"
"ac0605ed68cad02ac1d6f6f047ecc424b7e8ee10","07/12/2019 07:45:00 PM","07/12/2019 08:15:00 PM",1655,6.3,NA,NA,33,28,15,0,2.55,17.55,"false",1,41.8571838585,-87.6203346241,"POINT (-87.6203346241 41.8571838585)",41.874005383,-87.6635175498,"POINT (-87.6635175498 41.874005383)"
"6a9d4114f58252d4820699e8afd2d8d4567ad322","07/12/2019 10:15:00 PM","07/12/2019 10:15:00 PM",429,1.1,17031081300,17031080202,8,8,5,0,2.55,7.55,"false",1,41.8983317935,-87.6207628651,"POINT (-87.6207628651 41.8983317935)",41.9058577688,-87.6308650266,"POINT (-87.6308650266 41.9058577688)"
"9cd4192ec0deafe8ebeb773ed7ce92c98bf4a7ea","07/04/2019 11:30:00 AM","07/04/2019 12:00:00 PM",1656,17.9,17031980000,17031081403,76,8,25,7,7.55,39.55,"false",1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",41.8909220259,-87.6188683546,"POINT (-87.6188683546 41.8909220259)"
"b6d0cef052b70547a0a7415f00b263d4e7e28447","07/23/2019 06:15:00 PM","07/23/2019 06:45:00 PM",1009,2.8,17031280100,17031081401,28,8,10,1,2.85,13.85,"false",1,41.8853000224,-87.6428084655,"POINT (-87.6428084655 41.8853000224)",41.8950334495,-87.6197106717,"POINT (-87.6197106717 41.8950334495)"
"1538694a7c46a71cd05c6268135d6442f621e520","07/24/2019 09:15:00 AM","07/24/2019 09:45:00 AM",1810,10.5,17031030800,17031280100,77,28,17.5,0,2.55,20.05,"false",1,41.9799124453,-87.6641882421,"POINT (-87.6641882421 41.9799124453)",41.8853000224,-87.6428084655,"POINT (-87.6428084655 41.8853000224)"
"45785465ae83d875ef61f7b5ca8e7a923078c05f","07/29/2019 06:00:00 PM","07/29/2019 06:00:00 PM",454,1.4,17031320600,17031839100,32,32,2.5,0,2.55,5.05,"false",2,41.8706073724,-87.6221729369,"POINT (-87.6221729369 41.8706073724)",41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)"
"0620385f51b5aef69cc710e762cf6b106d3e5822","07/23/2019 06:15:00 PM","07/23/2019 06:15:00 PM",552,1.9,17031281900,17031081402,28,8,7.5,0,2.55,10.05,"false",1,41.8792550844,-87.642648998,"POINT (-87.642648998 41.8792550844)",41.8919715078,-87.6129454143,"POINT (-87.6129454143 41.8919715078)"
"f625bace19b4eeb6d29c864a0ffb7914b418d5d2","07/20/2019 01:30:00 AM","07/20/2019 01:45:00 AM",600,3.1,17031831100,17031070700,21,7,10,0,3.11,13.11,"false",1,41.942859303,-87.717503858,"POINT (-87.717503858 41.942859303)",41.9292725315,-87.6738072384,"POINT (-87.6738072384 41.9292725315)"
"38ca4036367707da8ea34f4f8322be4553cf645f","07/08/2019 07:30:00 PM","07/08/2019 08:00:00 PM",1672,16.8,17031980000,17031841900,76,28,22.5,0,7.55,30.05,"false",1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",41.8679024175,-87.6429586652,"POINT (-87.6429586652 41.8679024175)"
"f926ed1383c750730e164632cebf14381dcf6881","07/12/2019 11:15:00 PM","07/12/2019 11:30:00 PM",1026,5.8,17031243400,17031839800,24,60,12.5,1,2.55,16.05,"false",1,41.8925368719,-87.6598643178,"POINT (-87.6598643178 41.8925368719)",41.8350679168,-87.6431623703,"POINT (-87.6431623703 41.8350679168)"
"b54814242e4e80da387e43830a33893689ab506b","07/23/2019 08:15:00 AM","07/23/2019 08:30:00 AM",877,1.1,17031081500,17031839100,8,32,5,1,2.55,8.55,"false",1,41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)",41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)"
"a0ed84d3c18aed7ff52dca4716565fbd51296f85","07/15/2019 08:15:00 PM","07/15/2019 08:30:00 PM",574,1.6,NA,NA,7,7,5,0,2.55,7.55,"false",1,41.9226862843,-87.6494887289,"POINT (-87.6494887289 41.9226862843)",41.9226862843,-87.6494887289,"POINT (-87.6494887289 41.9226862843)"
"c4fa78c0e2eac60a66cefb6b429bb3fbb1aa6881","07/26/2019 06:30:00 PM","07/26/2019 07:00:00 PM",1170,10.4,17031281900,17031842400,28,44,17.5,0,2.55,20.05,"false",1,41.8792550844,-87.642648998,"POINT (-87.642648998 41.8792550844)",41.7424875717,-87.6300448953,"POINT (-87.6300448953 41.7424875717)"
"1c94e84d435529fd13f97502dbda24670d1db7c6","07/06/2019 12:45:00 PM","07/06/2019 01:00:00 PM",993,2.9,17031839100,17031330100,32,33,10,0,2.55,12.55,"false",1,41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)",41.859349715,-87.6173580061,"POINT (-87.6173580061 41.859349715)"
"60ec9e9b4c9b72b38ecef01f7521481a5057c720","07/27/2019 01:00:00 PM","07/27/2019 01:15:00 PM",883,6.3,NA,NA,71,50,10,0,2.55,12.55,"false",1,41.7442051463,-87.6563059862,"POINT (-87.6563059862 41.7442051463)",41.7061257523,-87.5982558383,"POINT (-87.5982558383 41.7061257523)"
"dc12eb7ef20ed6e5f1dea05bd19a88267dbfbb48","07/28/2019 07:30:00 AM","07/28/2019 08:00:00 AM",1136,10.6,NA,NA,71,28,15,0,2.55,17.55,"true",1,41.7442051463,-87.6563059862,"POINT (-87.6563059862 41.7442051463)",41.874005383,-87.6635175498,"POINT (-87.6635175498 41.874005383)"
"f9373640d3a60ce9c5a7159440bda75ce4d494dc","07/24/2019 06:30:00 PM","07/24/2019 06:30:00 PM",347,1.1,17031061902,17031063400,6,6,5,1,2.55,8.55,"false",1,41.9431550855,-87.640698076,"POINT (-87.640698076 41.9431550855)",41.9346591566,-87.6467297286,"POINT (-87.6467297286 41.9346591566)"
"6a785a4d482c4ee35aa76c646e9479c4427def1c","07/07/2019 08:30:00 PM","07/07/2019 08:45:00 PM",719,4.5,17031832000,17031081202,6,8,10,0,2.55,12.55,"false",1,41.9462945357,-87.6542980837,"POINT (-87.6542980837 41.9462945357)",41.9027880476,-87.6261455896,"POINT (-87.6261455896 41.9027880476)"
"f845db4f00e4bea3a16ae4fb9cc0ab0da8266363","07/10/2019 06:00:00 PM","07/10/2019 06:15:00 PM",896,3.1,17031031000,17031062900,3,6,7.5,0,2.55,10.05,"false",1,41.9724370811,-87.6711095263,"POINT (-87.6711095263 41.9724370811)",41.9362371791,-87.6564115308,"POINT (-87.6564115308 41.9362371791)"
"4deed603b0c6365e3242932aba08a160e4c8829f","07/20/2019 11:30:00 AM","07/20/2019 11:45:00 AM",702,2.3,17031070200,17031032100,7,3,7.5,0,2.55,10.05,"false",1,41.9290776551,-87.6462934762,"POINT (-87.6462934762 41.9290776551)",41.9581548757,-87.6530217894,"POINT (-87.6530217894 41.9581548757)"
"8a30fa4e25513791e6eceabbfd6e2e4e24dc1dca","07/27/2019 08:15:00 PM","07/27/2019 08:30:00 PM",396,1,17031062200,17031063200,6,6,5,0,2.55,7.55,"false",1,41.9425851797,-87.6566440918,"POINT (-87.6566440918 41.9425851797)",41.9383912577,-87.6385749205,"POINT (-87.6385749205 41.9383912577)"
"cf34d4fb499698d5574a7fff3308994cd7c0f3e7","07/06/2019 01:45:00 PM","07/06/2019 02:00:00 PM",591,3.3,NA,NA,32,60,10,0,0,10,"true",2,41.8788655841,-87.6251921424,"POINT (-87.6251921424 41.8788655841)",41.8361501547,-87.6487879519,"POINT (-87.6487879519 41.8361501547)"
"494fa9c104e637f2ff905e16a4386d3c45e0624a","07/19/2019 11:00:00 AM","07/19/2019 11:00:00 AM",507,0.9,17031320100,17031839100,32,32,5,0,2.55,7.55,"false",1,41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)",41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)"
"20b949acda22b21e1eaebcdadf8e028e55fd51f1","07/10/2019 09:30:00 AM","07/10/2019 10:30:00 AM",3072,16.1,NA,17031841900,NA,28,30,0,2.55,32.55,"false",1,NA,NA,"",41.8679024175,-87.6429586652,"POINT (-87.6429586652 41.8679024175)"
"6f2cf1d2ab41ad5f2cff9c72fb4a5d0ead586a58","07/11/2019 02:30:00 PM","07/11/2019 02:45:00 PM",729,2.2,17031241400,17031842200,24,8,7.5,0,2.55,10.05,"false",1,41.906025969,-87.6753116216,"POINT (-87.6753116216 41.906025969)",41.9049353016,-87.6499072264,"POINT (-87.6499072264 41.9049353016)"
"b390cdd9c958757b90cce9acf39568da9cdce09a","07/20/2019 02:15:00 PM","07/20/2019 02:30:00 PM",422,1.1,17031071100,17031070300,7,7,5,3,2.55,10.55,"false",1,41.9217781876,-87.6510618838,"POINT (-87.6510618838 41.9217781876)",41.9290469366,-87.6513108767,"POINT (-87.6513108767 41.9290469366)"
"9d9ecaa88e632d095252835a3c7a6985e9b24c70","07/13/2019 05:15:00 PM","07/13/2019 05:45:00 PM",2057,7.7,NA,NA,12,22,17.5,0,2.55,20.05,"false",1,41.9939301285,-87.7583535876,"POINT (-87.7583535876 41.9939301285)",41.9227606205,-87.6991553432,"POINT (-87.6991553432 41.9227606205)"
"2f7f52e1b9f86fcd4aea0aaf34bbfc197d4ea289","07/13/2019 12:00:00 AM","07/13/2019 12:15:00 AM",630,4.8,NA,17031760801,NA,76,7.5,0,2.55,10.05,"false",1,NA,NA,"",41.9822729289,-87.8415864319,"POINT (-87.8415864319 41.9822729289)"
"b2344597d1275b50b2bf24864b7c3f6ab45d9942","07/13/2019 08:15:00 PM","07/13/2019 08:45:00 PM",2065,27.4,17031832600,NA,7,NA,32.5,6,4.05,42.55,"false",1,41.9147473049,-87.6540070286,"POINT (-87.6540070286 41.9147473049)",NA,NA,""
"52ffa5c4d0bb5413ab2bb7c5b8697dbf8a37506f","07/13/2019 12:45:00 PM","07/13/2019 01:00:00 PM",377,1,17031081500,17031081900,8,8,5,0,2.55,7.55,"false",1,41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)",41.897983898,-87.6414915334,"POINT (-87.6414915334 41.897983898)"
"ee5f597fa1774102838801fafe9f39402a0f8687","07/07/2019 10:45:00 AM","07/07/2019 11:00:00 AM",1290,5.5,NA,NA,21,3,10,0,0,10,"true",2,41.9386661962,-87.7112105933,"POINT (-87.7112105933 41.9386661962)",41.96581197,-87.6558787862,"POINT (-87.6558787862 41.96581197)"
"b8d402ce908421c9ab6f3ad4de8899a497ffa8e4","07/21/2019 07:15:00 AM","07/21/2019 07:15:00 AM",280,1.4,17031838100,17031280100,28,28,5,0,2.55,7.55,"false",1,41.8786674201,-87.6716536214,"POINT (-87.6716536214 41.8786674201)",41.8853000224,-87.6428084655,"POINT (-87.6428084655 41.8853000224)"
"97c0b719f78db50ad645be55655f6aef32dedbec","07/14/2019 12:45:00 AM","07/14/2019 01:15:00 AM",1630,14,17031340400,17031812000,34,NA,20,0,2.55,22.55,"false",1,41.8418752811,-87.6320285927,"POINT (-87.6320285927 41.8418752811)",NA,NA,""
"fdfaa4c4510da1bb87779fb73fced7cdfe95bb6f","07/21/2019 10:45:00 PM","07/21/2019 11:15:00 PM",1822,18.2,17031980000,17031320100,76,32,25,0,7.55,32.55,"false",1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)"
"b04ca7ec6f06b988adc5387285eaae83eb68e370","07/18/2019 01:45:00 AM","07/18/2019 02:00:00 AM",856,4.8,17031832000,17031241100,6,24,10,3,2.55,15.55,"false",1,41.9462945357,-87.6542980837,"POINT (-87.6542980837 41.9462945357)",41.9066385418,-87.6895798343,"POINT (-87.6895798343 41.9066385418)"
"5267e5a87a43a4f904d456d52ae94919f57644a3","07/17/2019 04:15:00 PM","07/17/2019 04:30:00 PM",507,2.8,NA,NA,11,NA,7.5,0,2.55,10.05,"false",1,41.9788295262,-87.771166703,"POINT (-87.771166703 41.9788295262)",NA,NA,""
"48bd0b9ef1434657f451d8a0ab2bc5714bf3fccc","07/18/2019 08:00:00 AM","07/18/2019 08:00:00 AM",637,1.8,17031310500,17031841900,31,28,5,0,0,5,"true",3,41.8552500875,-87.6547394924,"POINT (-87.6547394924 41.8552500875)",41.8679024175,-87.6429586652,"POINT (-87.6429586652 41.8679024175)"
"1259efbf0d744134768fcff4538bfef23ee1b616","07/11/2019 07:15:00 PM","07/11/2019 07:30:00 PM",791,1.9,17031833000,17031081500,28,8,7.5,2,2.55,12.05,"false",1,41.8852813201,-87.6572331997,"POINT (-87.6572331997 41.8852813201)",41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)"
"a69b1c3123321cbcce2c4670fc513f77af505016","07/19/2019 12:45:00 PM","07/19/2019 01:15:00 PM",1525,4.8,17031243400,17031061500,24,6,12.5,0,2.55,15.05,"false",1,41.8925368719,-87.6598643178,"POINT (-87.6598643178 41.8925368719)",41.9452823311,-87.6615450961,"POINT (-87.6615450961 41.9452823311)"
"d2f6bbfbf9df11f28f9e7854be54f5b641d51acb","07/15/2019 05:00:00 PM","07/15/2019 05:00:00 PM",680,1.6,17031839100,17031081300,32,8,7.5,0,2.55,10.05,"false",1,41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)",41.8983317935,-87.6207628651,"POINT (-87.6207628651 41.8983317935)"
"9eb047bc34dc88f27edda3c9d49b86ac5c8fbf80","07/24/2019 09:15:00 PM","07/24/2019 09:30:00 PM",884,4.4,17031242900,17031839100,24,32,10,0,2.55,12.55,"false",1,41.8921964292,-87.6842894005,"POINT (-87.6842894005 41.8921964292)",41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)"
"3205d5e88b4217333eb52339999b3537c47d1ee7","07/11/2019 10:30:00 AM","07/11/2019 10:30:00 AM",234,0.4,17031081500,17031081403,8,8,2.5,3,2.55,8.05,"false",1,41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)",41.8909220259,-87.6188683546,"POINT (-87.6188683546 41.8909220259)"
"3cd16fd8ffe1d6a86c506c529302363197b40378","07/01/2019 07:15:00 AM","07/01/2019 08:00:00 AM",2237,17.7,17031081700,17031980000,8,76,27.5,0,7.55,35.05,"false",1,41.8920421365,-87.6318639497,"POINT (-87.6318639497 41.8920421365)",41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)"
"b3d5e72dbb872ac2c62c4948201c3a7a2ce2e21d","07/02/2019 02:45:00 PM","07/02/2019 03:00:00 PM",984,3.6,NA,17031660900,NA,66,10,0,2.55,12.55,"false",1,NA,NA,"",41.7681062939,-87.6980008039,"POINT (-87.6980008039 41.7681062939)"
"5dfc7367c4d2a379626d946863869238ac4b4197","07/26/2019 09:30:00 PM","07/26/2019 09:30:00 PM",429,1.2,17031080100,17031081800,8,8,5,0,2.55,7.55,"false",1,41.9075200747,-87.6266589003,"POINT (-87.6266589003 41.9075200747)",41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)"
"41d526d8c030e60d03b8eb36bbbfdfdd5a25a198","07/09/2019 01:00:00 AM","07/09/2019 01:45:00 AM",2520,27.3,17031980100,NA,56,NA,35,0,8.3,43.3,"false",1,41.785998518,-87.7509342894,"POINT (-87.7509342894 41.785998518)",NA,NA,""
"bf5d641ecd662b54c897f84d4d0c8f7baaac1353","07/02/2019 05:30:00 AM","07/02/2019 05:45:00 AM",1315,8.4,NA,NA,39,8,12.5,0,0,12.5,"true",2,41.8089162826,-87.5961833442,"POINT (-87.5961833442 41.8089162826)",41.899602111,-87.6333080367,"POINT (-87.6333080367 41.899602111)"
"aa0fbdc9a81bb5a65a08ddfc3df765737acc7afd","07/03/2019 05:15:00 PM","07/03/2019 05:30:00 PM",958,3.4,NA,NA,2,4,10,0,2.55,12.55,"false",1,42.001571027,-87.6950125892,"POINT (-87.6950125892 42.001571027)",41.9751709433,-87.6875155152,"POINT (-87.6875155152 41.9751709433)"
"d28dd125c21e91e55ceb38371f6343b041b61920","07/10/2019 12:00:00 PM","07/10/2019 12:00:00 PM",540,1,17031838300,17031081500,8,8,2.5,3,2.55,8.05,"false",1,41.9015669095,-87.6384040116,"POINT (-87.6384040116 41.9015669095)",41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)"
"3e502b0c387174ef379b200e8465bc7939097c5d","07/13/2019 02:30:00 AM","07/13/2019 03:00:00 AM",1929,16.1,NA,NA,8,NA,15,0,2.55,17.55,"false",1,41.899602111,-87.6333080367,"POINT (-87.6333080367 41.899602111)",NA,NA,""
"2be58819154cd4517dace03b13fc3f4173a32097","07/14/2019 03:45:00 PM","07/14/2019 03:45:00 PM",390,1.5,17031230600,17031200402,23,20,5,0,2.55,7.55,"false",1,41.9061678698,-87.7338570193,"POINT (-87.7338570193 41.9061678698)",41.9196352314,-87.7296791339,"POINT (-87.7296791339 41.9196352314)"
"c659c9b61fd768410548ed03a5276794f5bee404","07/24/2019 07:45:00 PM","07/24/2019 08:00:00 PM",360,1.2,NA,NA,6,6,5,0,0.72,5.72,"true",1,41.9442266014,-87.6559981815,"POINT (-87.6559981815 41.9442266014)",41.9442266014,-87.6559981815,"POINT (-87.6559981815 41.9442266014)"
"337457c029905c08a602f90199b93eafb73a3c31","07/13/2019 10:30:00 PM","07/13/2019 11:00:00 PM",1880,13,17031980100,17031081401,56,8,25,0,0,25,"true",1,41.785998518,-87.7509342894,"POINT (-87.7509342894 41.785998518)",41.8950334495,-87.6197106717,"POINT (-87.6197106717 41.8950334495)"
"3497d77c0e05b67a7d13feb3543223bc5294ba1c","07/30/2019 05:00:00 PM","07/30/2019 05:15:00 PM",693,2.2,17031842300,17031243000,24,24,7.5,0,2.55,10.05,"false",1,41.8983058696,-87.6536139825,"POINT (-87.6536139825 41.8983058696)",41.8922767078,-87.6793974791,"POINT (-87.6793974791 41.8922767078)"
"25fe550937bd5669e955cd324b62e2db247fbbc7","07/18/2019 08:15:00 AM","07/18/2019 09:00:00 AM",2416,2.2,17031081300,17031839100,8,32,15,5,2.55,22.55,"false",1,41.8983317935,-87.6207628651,"POINT (-87.6207628651 41.8983317935)",41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)"
"1e23b63dc2951b3044db4e1f2a6eac5cf031087d","07/16/2019 08:15:00 PM","07/16/2019 08:30:00 PM",854,2.5,17031081402,17031839100,8,32,7.5,4,2.55,14.05,"false",1,41.8919715078,-87.6129454143,"POINT (-87.6129454143 41.8919715078)",41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)"
"461d522d19e8938cc14d96592c0fa6c59641943b","07/27/2019 02:00:00 PM","07/27/2019 02:15:00 PM",1745,11.5,17031160800,17031980000,16,76,20,4,7.55,31.55,"false",1,41.9502120955,-87.7128142315,"POINT (-87.7128142315 41.9502120955)",41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)"
"1c6af2f699312a466ce001f55626f6ed83ed3a56","07/19/2019 11:00:00 PM","07/19/2019 11:15:00 PM",1001,5.3,17031210700,17031833000,21,28,10,0,2.55,12.55,"false",1,41.9357064711,-87.7038545435,"POINT (-87.7038545435 41.9357064711)",41.8852813201,-87.6572331997,"POINT (-87.6572331997 41.8852813201)"
"0d2a6c341823774e588443b5203a683af4de784f","07/19/2019 12:00:00 AM","07/19/2019 12:30:00 AM",1549,18.9,17031242000,NA,24,NA,30,0,3.11,33.11,"false",1,41.8997373884,-87.6649539167,"POINT (-87.6649539167 41.8997373884)",NA,NA,""
"b9a866192f92187540d434d7fa906381be2d2f61","07/02/2019 08:30:00 AM","07/02/2019 08:30:00 AM",432,1.1,17031280100,17031081700,28,8,5,0,2.55,7.55,"false",1,41.8853000224,-87.6428084655,"POINT (-87.6428084655 41.8853000224)",41.8920421365,-87.6318639497,"POINT (-87.6318639497 41.8920421365)"
"757772952b00bf1b080476352709ed7098d34f86","07/02/2019 01:45:00 AM","07/02/2019 01:45:00 AM",532,2.9,NA,NA,2,4,7.5,0,2.55,10.05,"false",1,42.001571027,-87.6950125892,"POINT (-87.6950125892 42.001571027)",41.9751709433,-87.6875155152,"POINT (-87.6875155152 41.9751709433)"
"ad08402b1de7bba3ab92cbeb808c7040396896c0","07/19/2019 11:30:00 PM","07/20/2019 12:00:00 AM",1031,4.6,17031241500,17031050300,24,5,10,0,2.55,12.55,"false",1,41.9083786693,-87.6709450752,"POINT (-87.6709450752 41.9083786693)",41.9576519161,-87.6915302475,"POINT (-87.6915302475 41.9576519161)"
"06f0a5354e23cc35a24a6c4e6ae17d21cfc2726d","07/13/2019 03:15:00 PM","07/13/2019 03:15:00 PM",210,0.5,17031838200,17031838100,28,28,2.5,0,2.55,5.05,"true",1,41.8704150003,-87.6750856208,"POINT (-87.6750856208 41.8704150003)",41.8786674201,-87.6716536214,"POINT (-87.6716536214 41.8786674201)"
"2017ee3ff42e6c5d6a49ac19f8706f6d5ee76106","07/03/2019 10:30:00 AM","07/03/2019 10:45:00 AM",931,10.9,17031490902,17031330100,49,33,15,0,2.55,17.55,"false",1,41.7032802648,-87.6153264942,"POINT (-87.6153264942 41.7032802648)",41.859349715,-87.6173580061,"POINT (-87.6173580061 41.859349715)"
"c7b816a5e118a95ddea0f253a718352ca6fe8f1f","07/08/2019 06:00:00 AM","07/08/2019 06:30:00 AM",1837,16.2,NA,NA,41,77,22.5,0,2.55,25.05,"false",1,41.794090253,-87.592310855,"POINT (-87.592310855 41.794090253)",41.9867117999,-87.6634164054,"POINT (-87.6634164054 41.9867117999)"
